SMILES,NLL
COc1ccc2c(c1)CCN(C(=O)Cc1cccc(F)c1)C2CCOc1ccc(-c2cc[nH]n2)cc1,34.4
CCCC(NC(=O)c1cc(-c2ccccc2)nn1CC)C(=O)NNC(=O)c1cccnc1,38.02
CC(C)CC(NC(=O)CN)C(=O)O,21.71
COc1ccc(CC(=O)NC(C)c2coc(-c3ccccc3Cl)n2)cc1,28.41
CCC(=O)N(CCN1C2CCC1CC(c1cccc(O)c1)C2)Cc1ccccc1,22.1
CC(=O)N1CCC(COc2ccc3c(c2)sc2nc(-c4ccccc4)cn23)CC1,27.93
CN(Cc1cnc2[nH]c(=N)[nH]c(=N)c2n1)c1ccc(C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NCCC(=O)O)cc1,28.34
c1ccc(CN2CC3CCC2c2ccccc23)cc1,23.97
COc1ccc(NC(=O)Nc2ccc(C3CCCC3)cc2)cc1,23.22
COCCOCCOCCON=C(CNC(=O)C(Cc1ccccc1)NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)NCC(=O)OC,49.7
Nc1ccc(CC(N)c2nc3ccccc3[nH]2)cc1,25.16
COc1ccc(NC(=O)Cn2c(O)csc2=O)cc1,19.1
CCc1ccccc1NS(=O)(=O)c1ccc(C(=O)OCC(=O)NC2CCCC(C)C2C)cc1,29.23
CCCCC=CC1(c2ccc3ccccc3c2)OC(=O)NC1=O,25.02
CN1Cc2cc(Cc3ccccc3)ccc2NC(CC(=O)O)C1=O,27.42
CCN(CCCN=c1c2ccccc2oc2cc(Cl)ccc12)CCN=c1c2ccc(Cl)cc2[nH]c2ccc(OC)cc12,34.59
Oc1cccc2ccc(C=Cc3ccc[nH]3)nc12,24.94
O=C(CC(c1ccccc1)c1ccccc1)N=c1cccc[nH]1,19.48
Cn1ccc(=NC(=O)Nc2ccc(Oc3ccccc3)cc2)[nH]1,23.25
O=C(COc1ccc(Br)cc1)Nc1cnc(Cl)c2nonc12,32.58
Cc1ccc(C2NC(=O)c3ccccc3N2)cc1,16.99
COc1ccc(S(=O)(=O)N2CC3(CCN(CCc4ccc(OC)c(OC)c4)CC3)Oc3ccccc32)cc1Br,35.75
COc1cc(C(C)=O)cc(-c2cc3cccc(C)c3oc2=O)c1OC,30.61
CCN1CC2(C(N)=O)CN(c3nc(=O)c4c([nH]3)CCCC4)CC12,34.36
O=C(NCC(=O)N1CCc2ccccc2C1)Nc1ccccc1,23.01
O=C1C(=Cc2ccc[nH]2)c2ccccc2N1Cc1ccccc1,21.43
CC12CCC3C4CCC(CC=NO)CC4CCC3C1CCC2O,31.72
CC1(C)C(OC2CCC(N)C(O)C2)CCC2(C=O)C3CCC4(O)C(c5ccoc5)CCC4(O)C3CCC12O,44.15
C=CCN(Cc1cccnc1)Cc1nc(=O)c2c([nH]1)CCOC2,27.55
CSC1=NCCN1C(=O)Cc1c(Cl)cccc1Cl,22.53
COc1ccccc1N=c1[nH]c(-c2cc3cc(Cl)ccc3oc2=O)cs1,24.53
CC1CN(C(=O)c2ccccc2)CC(C2CC2)N1S(=O)(=O)c1ccccc1,27.86
Cc1cccc(CN=c2[nH]c3cccc(Cl)c3s2)c1,25.84
CCN1C(=O)C(NC(=O)C=Cc2ccc(OC)c(O)c2)N=C(c2ccccc2)c2ccccc21,27.95
N#Cc1c(Br)c(C(F)(F)F)n(COC(=O)Nc2ccc(Cl)cc2)c1-c1cc(F)cc(F)c1,29.77
O=C(O)c1c(Cl)cc2c(c1Cl)OC=C(c1nc3ccc(-c4cccc(C(F)(F)F)c4)cc3s1)C2,40.42
CCCN(C)CC(O)Cn1c2cc(Cl)ccc2c2c[nH]c(=Nc3ccc(N4CCC(N)CC4)nn3)nc21,44.6
Cc1cccnc1-n1nc(-c2ccc(C#N)cc2)cc1-c1ccc(F)cc1,28.52
COc1ccc2c(-c3cc(F)ccc3OC)c(C(N)=O)[nH]c2c1,32.0
OC1(Cc2ccccc2)CCN(Cc2ccccc2)C1,23.3
O=C1CCOCCN1c1ccc(N2C(=O)CCSC2c2ccccc2O)cc1,31.68
COc1cc(C(=O)NC2C(=O)C3(O)C(O)C4C(=O)OC(c5ccc([N+](=O)[O-])cc5)CC4=CC3C2O)c(O)cc1O,49.83
CNCC(c1ccccc1)C1CCCCC1,22.61
CN1C2CCC1CC(NC(=O)c1c(Cc3ccccc3)[nH]c3ccccc13)C2,28.58
CC(=O)N=C1CC(=O)c2c(cn(CCOCC(=O)O)c2C(O)C2Cc3ccccc3CS2)C1=O,47.83
CC(=O)Nc1ccc(C=Cc2cc(=O)c(=O)[nH][nH]2)cc1,22.08
CC=CC(=O)Nc1cccc(C2=NOC3(C2)CN(C(=O)c2cccs2)C3)c1,26.38
CCc1ccc(S(=O)(=O)N2C(c3ccc(OC)cc3)C=CC(C(=O)O)C2c2ccc(F)cc2)cc1,24.16
Cc1cc(N2CCN(C3CC4CCCC(C3)N4)C2)c(F)c2[nH]c(-c3c(NC4CC(=O)CC(C)(C)C4)cc[nH]c3=O)nc12,51.17
CC(C)(C#Cc1ccc2c(=O)nc(N3CCOCC3)oc2c1F)CO,30.88
Oc1ccc(Cc2ccccc2)cc1,15.44
Cc1cc(C(=O)N2CCC(CCN3C4CCC3CC(n3c(C)nc5ccccc53)C4)(c3ccc(C)c(Cl)c3)CC2)ccc1Cl,35.89
NC(=O)CCn1c(=Nc2nc3ccccc3o2)[nH]c2ccccc21,27.59
COc1ccc(C)c2nc(-c3cc(NC(=O)CCl)c(Cl)cc3Cl)[nH]c12,34.64
Cc1cc(N2CCCC2)nc2ccc(F)cc12,22.28
Clc1ccccc1-c1ccc2c(c1)Cc1ccccc1-2,24.41
C=C1c2ccccc2C(C)(C)C2CC(=O)C(OC(C)=O)C12,31.33
CCNC(=O)C(NS(=O)(=O)c1ccc2c(c1)oc1ccccc12)C(C)C,31.03
O=C(CCc1ccccc1)NC1c2ccccc2SCC2CCCCC21,23.7
CCOc1cc(C=NNC(=O)c2ccncc2)cc(Br)c1O,20.43
CCOC(=O)N1CCSC(C(=O)Nc2ccc(OCC)cc2)C1,24.43
O=C(Cn1c(=O)c2cccn2c2ccc(F)cc21)NCc1ccccn1,24.41
CCCCCCCCCCCCCCCCCC(=O)N1CC(O)C2CC1CN2c1nc(=Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)nc[nH]1,45.28
CCOc1cc(Br)c(OC)cc1C(=S)N1CCOCC1,23.53
NCCNC(=O)c1ccc(F)cc1,19.2
COC(=O)Nc1cccc(N=c2nc3c(Nc4ccccc4)cccn3[nH]2)c1,30.24
CN1CCN(c2ncnc3c(-c4ccc(NC(=O)Nc5cccc(Cl)c5)cc4)cccc23)CC1,30.58
Cc1ccsc1C(=O)N1CCC(C(=O)Nc2cccc3ccccc23)CC1,26.57
O=C(c1ccccc1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,18.55
N#Cc1ccc(CN(Cc2ccc(C(=O)NCC(=O)O)cc2)c2ccc(C(F)(F)F)c(C#N)c2)cc1,29.3
CCCS(=O)(=O)C1CC(C(=O)OCC)N(C(=O)c2cccs2)N1c1ccccc1,38.09
COc1ccccc1C(=O)N=C(Cc1ccc(Br)c2ccccc12)C(=O)OCC(=O)N=c1cc(C)o[nH]1,40.17
COc1cccc(N2C(=O)NC(=O)C(=Cc3ccc(F)cc3)C2=O)c1,23.05
COc1cc(OC)cc(C(=O)N2CCN(c3ncnc4cc(OC)c(OC)cc34)CC2)c1,24.73
CSc1nc(=O)c2nnn(-c3ccccc3)c2[nH]1,19.46
Cc1c[nH]c(=NCCc2ccccc2)[nH]c1=Nc1nc2ccc(F)cc2s1,32.33
C(#Cc1ccccc1)CN1C2CCC1CC(Cc1ccc(OCc3ccccc3)cc1)C2,28.57
CCOC(=O)c1c[nH]c(N(CC)CC)nc1=NN=Cc1ccccc1C,30.31
CC(=O)c1c(O)c(C(C)=Nc2cccc(-c3ccccn3)c2)c(O)oc1=O,28.09
O=C(c1ccc(Cl)cc1)c1ccc(Oc2ccccc2C(=O)O)cc1,24.43
CCC(C(N)=O)C(C#N)c1c(C)cc(C(=O)O)cc1Cc1ccccc1,42.68
CCOC(=O)c1c(NC(=O)Cc2ccc(OC)cc2)sc2c1CCC(C)C2,21.05
NC(=O)c1nnc2n1CCC2,21.63
O=C(COC(=O)c1cccnc1)NC1CCCCC1,21.97
O=S(=O)(CF)Nc1cc(C2CCCC2)c(C2CCNC2)cc1F,36.08
Cn1cc(CCNC(=O)C2CCC(=O)N(Cc3ccc(Cl)cc3Cl)C2)c2ccccc21,27.99
Cc1cc(S(=O)(=O)N2CCCCC3(CN(c4ccccn4)C(=O)CO3)C2)ccc1F,35.86
CCOC(=O)C(C)n1nc(C)c2c(C)nn(-c3ccccc3)c21,24.76
COc1ccc(-c2cc(N3CCN(Cc4cscn4)CC3)n3ncnc3n2)c(Cl)c1,33.04
CC(=O)N(CCCN(C)C)c1cccc(S(=O)(=O)N=C2CCCCCN2)c1,30.75
CCn1c(=O)[nH]c2cn(CCc3ccccc3)c(-c3cccc(Br)c3)c2c1=O,31.14
CN1CCN(c2nc3c(=Nc4cccc(C(=O)Nc5ccc(Br)c(C(F)(F)F)c5)c4)[nH]cnc3c(=N)[nH]2)CC1,30.34
O=C(c1cccc(F)c1F)N1CCCCCC1,23.06
O=C(c1ccco1)N1CCN(C(=O)c2cccs2)CC1,19.73
CCc1ccc(-n2cnc3c(=O)[nH]c(=S)[nH]c32)cc1,26.18
CNC(=O)c1c(NC(=O)c2ccccc2F)sc2c1CCCC2,21.82
CC(=O)c1c(C)c(C)nc(N(C)C2CC2)c1N=c1[nH]c2cccnc2s1,43.98
COC(=O)c1cc(C(N)=O)[nH]c1C,21.89
CCCCCCOc1ccc(NS(=O)(=O)CCCn2cnc3c(OCCCCC)[nH]c(=N)nc32)c(F)c1,41.29
Cc1cc(-c2n[nH]c(=O)c3sccc23)ccc1NC(=O)C1CCCN(C(=O)c2ccc(Cl)cc2)C1,42.44
C=CCSc1nc2c(c(=O)n(C)c(=O)n2C)n1CCCC,20.21
N#Cc1c(-n2c(O)c3c(c2O)CCCC3)sc2c1CCCC2,18.57
COc1cc2c(Oc3ccc(NC(=O)c4ccc(S(=O)(=O)N5CCCCC5)cc4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,27.96
COc1ccc(C(=NC(=O)c2ccccc2)Nc2ccc(NC(=O)COc3ccc4ccccc4c3)c([N+](=O)[O-])c2)cc1,46.13
Cc1cc(C(=O)NCc2ccc(F)c(F)c2)cc2[nH]c(N3CCC(N4CCOCC4)CC3)nc(=O)c12,37.08
CCS(=O)(=O)N1CCC(C(=O)N(C)C2CCN(C3CCN(C)CC3)CC2)CC1,29.8
COc1ccc(NC(=O)CN(C)CC(=O)Nc2ccccc2Cl)cc1,21.4
CCn1c(=O)cc(OCC(=O)Nc2cccc(F)c2)c2ccccc21,23.06
COCn1nc(Cc2c(O)oc3cc(OC)c(OC)cc23)cc1C(=O)NCc1ccccc1,41.93
CCOC(=O)c1cn(Cc2ccc(C#N)cc2)c2ncc(-c3ccc(C(C)=O)cc3)c(-c3ccc(Cl)cc3)c12,43.08
COc1ccc(C#N)cc1Cn1cncc1-c1ccc(S(C)(=O)=O)cc1,28.35
CN(C)c1cccc2c(S(=O)(=O)NCCCCCCCCCc3oc(O)c(Cl)c3Cl)cccc12,32.26
Cc1cc(=O)nc(SCCOc2c(Cl)cccc2Cl)[nH]1,22.69
CC(C)(CF)C(=O)Nc1ccc(NC(=O)c2ccc(NC(=O)Nc3ccc4cc(C(=O)Nc5cccc(C(=O)NCCCCCCC(=O)O)c5)ccc4c3)c(C(=O)Nc3ccc4ccccc4c3)c2)cc1,67.45
CC(Sc1nnc(C2CC2)n1CC1CCCO1)C(=O)Nc1cccc(S(N)(=O)=O)c1,29.06
COc1ccc(NC(C)=O)cc1CNC1Cc2cccc(OC)c2C1,30.85
CCCc1cc2cc(-c3cccc(C(=O)O)c3)ccc2[nH]1,30.19
CC1(CNS(=O)(=O)c2cccc([N+](=O)[O-])c2)C(=Cc2ccc[nH]2)CC2C3CCc4cc(O)ccc4C3CCC21C,40.62
COc1ccc(O)c(CN=c2[nH]c(N3CCC(NC(=O)Nc4cccc(C(F)(F)F)c4)C3)nc(=NCCc3ccccc3-c3ccccc3)[nH]2)c1,47.3
C=CC(=O)Nc1cccc(-n2cc(C(=O)NC)c(=O)c3c[nH]c(=Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,29.51
COc1ccc(-c2cccc3c2NC(=O)CC3c2ccc(Cl)c(Cl)c2)cn1,32.36
O=C1COc2c(Cl)cc(Cl)cc2N1CCCN1CCN(c2nsc3ccccc23)CC1,27.22
C=CCC(O)(C(=O)NCc1ccncc1)C1CCC(=O)N1c1ccc(OC(F)(F)F)cc1,40.99
Cc1nn(C)c(C)c1S(=O)(=O)N1CCC(C(=O)N2CCC(Cc3ccccc3)CC2)CC1,23.15
COC(=O)c1ccc(S(=O)(=O)N2CCOCC2)cc1,20.5
CC(=NNC(=O)c1cccc(Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1)c1ccco1,32.84
COc1cnc(=Nc2cc(S(C)(=O)=O)ccc2OC)[nH]c1,27.77
COc1cc2c(cc1OC)CN(CCCCNC(=O)c1c(O)ccc3ccccc13)CC2,26.87
COc1ccc(N(CC(=O)Nc2ccc(S(N)(=O)=O)cc2)S(=O)(=O)c2ccc(F)cc2)cc1OC,28.15
CCCN(Cc1cccnc1)CC(CC)CC,27.72
Cc1cc(N2CCOCC2)nc(-n2nc(-c3ccc(Br)cc3)c3ccccc3c2=O)n1,32.58
CC1(C)OC(=O)C2(CCOc3cc4ccccc4cc32)C(=O)O1,27.45
O=C(CO)NCCCCCCCn1c2ccccc2c(=O)c2cccnc21,31.03
Cn1cncc1CC(=O)CCC(C(=O)N1CCCCC1)c1cccc(F)c1,41.0
O=C(CSc1cccc2ccccc12)NC1CCCCC1,21.24
COc1cc(-n2[nH]c(C3CCN(C(=O)N4CCCC4)CC3)cc2=NC(=O)c2cnn3cccnc23)ccc1C,33.73
CC1CCC(O)C1NC(=O)C(Cc1ccccc1)CC(O)C(Cc1ccccc1Cc1ccccc1)NC(=O)c1c(F)cccc1F,34.93
CCOC(=O)c1sc2c(c1C)-c1c(c(C(F)(F)F)nn1CCN)CC2,29.76
CC1CCCCN1CCCn1c2c(c3ccc([N+](=O)[O-])cc3c1=O)C(=O)c1ccccc1-2,28.66
COc1cccc(Cn2c(CNC(=O)c3ccccc3C)nc3cccnc32)c1,27.3
COc1ccc(CCN2CCCC(O)(c3ccc(OC)c(OC)c3OS(=O)(=O)c3ccccc3)C2=O)cc1OC,42.56
O=C1c2ccccc2C(=Cc2cccc(F)c2)c2sccc21,22.92
NC(=O)COc1ccc(N2CCCCC2)c(C(=O)N2CCCCC2CN2CCCC2)c1,33.32
O=C(NCCn1c(=Nc2ccccc2)sc2ccccc21)c1ccccc1,29.74
C=C(CCC(C)C1CCC2(O)C(CCC23CC(c2cc(O)oc2O)OC3=O)C2(C)CCCC12C(=O)O)C(C)C,44.75
Cc1ccc(CNC(=O)c2c([N+](=O)[O-])c(C(C)(C)C)nn2C)cc1,23.84
CC(Oc1ccc(-n2cnnn2)cc1)C(=O)Nc1cccc(C(F)(F)F)c1,25.42
CC(C)Oc1ccc(CN(C)c2nc(C3CC3)nc3cnn(CC(C)(C)C)c23)cn1,38.18
NC1CCC(NC(=O)C2C(C(=O)Nc3ccc(N4CCCCCC4)cc3)=C3CCC2C32CC2)CC1,39.58
Cc1ccc(C(=O)C=CN(C)C)cc1,17.77
COc1cc([N+](=O)[O-])ccc1NC(=O)c1ccco1,21.83
CCOC(=O)C1=C(C)C2(SC1(C)C)C(=O)N(CC(N)=O)c1ccccc12,27.08
O=C(O)C(=Cc1ccc(Cl)c(Cl)c1)c1c[nH]c2cc(Cl)c(-c3ccc(-c4ccccc4)cc3)cc12,37.55
CCOc1cc(OC)ccc1CCc1ccccc1,23.44
CC(C)C(=O)N=c1cc[nH]n1C1CCN(C(=O)CC2CCOCC2)CC1,26.88
NC(=O)CON=C1CCN(c2ccn3c(=O)c(C(=O)O)cc(-c4ccc(F)cc4F)c3c2C(F)(F)F)C1,35.27
COc1ccc(C2CC(=O)c3cnc(N=c4ncc(OC)c(OC)[nH]4)nc3C2)cc1,32.24
COc1cc(C=C(C#N)C(N)=O)ccc1OCC(=O)N1CCCC(O)C1,31.4
NS(=O)(=O)c1cc(C(=O)OCC(=O)Nc2ccc3[nH]c(=O)[nH]c3c2)ccc1Cl,24.63
COc1ccc2c(c1)c(C(=O)NC1CC1)c(OC)n2Cc1cc(F)cc(F)c1,36.21
O=C(c1ccccn1)N1CCCC(N2CCN(c3cccc(F)c3)CC2)C1,24.71
C=CCCC(=O)OC1C(COC(=O)c2ccc(O)cc2)OC(OC(=O)CO)C(OC(=O)C=Cc2cc(OC)c(O)c(OC)c2)C1O,42.75
CC1(C)C=C(C(=O)NCC2CCCCC2)C(C)(C)N1,20.6
C=CCc1c(C(=O)OCCCCC)n[nH]c1C,32.46
CCN(CC)C(=O)CN1C(=O)Cc2ccccc2C1(O)c1ccc(Cl)cc1,26.24
O=C(Nc1ccccc1)OCc1ccc(C=NNc2ccccc2)o1,28.23
CCOC(=O)c1c(-c2cccnc2)n[nH]c1-c1ccccc1,26.43
CCCC1CN(N(CCOc2ccc(NC(=O)c3ccncc3)cc2)CCc2ccc(-c3csc(C)n3)cc2)CC1C(=O)O,44.0
O=C(Nc1cccc(Cl)c1)N1CCN(C(=O)c2cnccn2)CC1,24.22
N#Cc1ccc(Cn2cncc2CN(C(=O)c2ccc3c(c2)OCC(=O)N3)C2CCN(Cc3ccccc3)C2)cc1,35.35
Fc1ccc(-c2cc(-c3ccncc3)n3ncnc3n2)cc1,24.67
Cc1cc(C(=O)O)c2[nH]c(-c3ccc(-c4ccc(Cl)cc4)cc3)nc2c1,20.65
O=S(=O)(c1cc(Cl)cc(Cl)c1)N1CCC(c2c[nH]cn2)CC1,24.12
CCC1COC(CCC(O)c2cc(-c3ccc(Br)cc3)nc3cc(OC)ccc23)CC1O,43.76
N=c1[nH]c(=NCCc2ccc(O)cc2)[nH]cc1Sc1cc(F)ccc1F,32.08
COC(=O)C(=NC(=O)c1ccccc1)C(C(=O)O)c1cccc(Br)c1,29.31
CC(C)CCOc1[nH]c2c(C3CCCN3C)c3ccccc3nc2c1CC=O,47.78
CNC(=O)c1cc2nc(-c3ccc(Cn4c(C)nc5ccccc54)c(F)c3)[nH]c2cn1,38.37
N=c1[nH]cc2c(c1C(=O)c1ccccc1F)CCCC2,27.31
O=C(C1C2CCC(CC2)N1S(=O)(=O)c1ccccc1[N+](=O)[O-])N1CCCC1,30.89
O=C(N=[S+]([O-])C1CCCC1)N1CCOCC1,25.74
Cc1c(C(F)(F)F)[n+]([O-])c2ccccc2[n+]1[O-],19.64
CCc1cc(C(F)(F)F)nc(SCC(=O)Nc2ccccc2)n1,23.97
N=c1[nH]cc(CO)c(=NCc2cccc3ccccc23)[nH]1,26.53
COc1ccc(NC(=O)COc2ccccc2)c(C)c1,22.32
CCOc1ccccc1NC(=O)C(c1ccc(OC)cc1)C(C)(C)C,28.22
COc1cc(NC(C)CCC(=O)OC(C)(C)C2CCN(Cc3cccc4ccccc34)CC2)c2ncccc2c1,44.3
O=C(O)C=Cc1ccc(N=c2[nH][nH]c(=NCc3cc(-c4ccsc4)ns3)[nH]2)cc1,32.8
CN(C)c1ccc(NC(=O)C2CC(c3ccccc3)CN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)cc1,28.02
COc1ccc(-c2oc3ccc(O)cc3c2C)cc1,21.38
N=c1[nH]cnc2c1c(C(N)=O)cn2C1CC(O)C(CO)O1,19.63
O=C(C[n+]1ccc2ccccc2c1)c1cccc(F)c1,23.85
COc1ccc(-c2cccc3[nH]c(=N)[nH]c(=N)c23)cc1NS(=O)(=O)c1ccc(N)cc1,34.2
O=c1onc(-c2ccco2)n1CCCn1ccnc1,26.63
CC(=O)OC1CCC2(C)c3cc(O)c(C(C)C)cc3CCC2C1(C)C,20.38
Cc1ccc2c(N)c(C(=O)Nc3ccc(NC(=O)Nc4ccc(F)cc4F)cc3)sc2n1,35.85
CNC(=O)C(NC(=O)C(Cc1ccccc1)CC(O)C(Cc1ccccc1)NC(=O)C(NC(=O)OC)C(C)C)C(C)C,30.45
C=C(C)C1(O)CCC2(C#N)CCC(C)=CC2C1,36.05
N#CC(=Cc1c[nH]c2ccccc12)C(=O)Nc1ccc([N+](=O)[O-])cc1,24.92
Cc1cc(C=O)c(C)n1-c1cc(S(=O)(=O)NCC(C)C)c(Cl)cc1F,31.6
O=CCC(=O)c1oc(O)c2c(O)c(O)cc(O)c12,31.46
Cc1cccc(Cl)c1N=Cc1ccc(O)cc1,23.18
COc1ccc(CC(=O)c2c(-c3ccc(OC)cc3)[nH]c(C(=O)O)c2C)cc1,31.67
COC(=O)C1C(c2ccc(F)c(F)c2)C2(C(=O)Nc3cc(Cl)ccc32)C2(C(=O)Nc3cc(Cl)ccc32)C1c1ccc(F)c(Cl)c1,39.2
CC1CC1(C)C(=O)N1CCCN(C(=O)c2ccccc2C(F)(F)F)CC1,32.33
CCc1ccc(C(=O)N=C(N)N)c(C)n1,22.39
N=c1ccc(Br)c[nH]1,16.63
Nn1c(=NS(=O)(=O)c2cccc(Cl)c2)[nH]c2cc(-c3ccc(OCCCn4ccnc4)cc3)[nH]c2c1=O,44.91
Cc1ccc(C(=O)Oc2ccc(C=C3SC(=S)N(C(Cc4ccccc4)C(=O)O)C3=O)cc2)cc1,24.41
O=C1CSC(c2c[nH]c3ccccc23)N1Cc1ccc(Cl)cc1,24.39
Cc1[nH]c(SCc2nnc3sc(-c4ccc(C(F)(F)F)cc4)nn23)nc(=N)c1Br,35.91
CC1(C)SC(C)(C)N(C(=O)CN)C1C(=O)O,25.32
N=c1nc[nH]c(N2CCC(c3nc(-c4ccc(C(F)(F)F)c(F)c4)cn3CCN3CCC(F)C3)CC2)c1C=O,27.78
CC(CNC(=O)c1ccccc1)N1CCOCC1,21.35
Cc1ccc(-c2cc(C(=O)NC3CCCCC3)c3ccccc3n2)o1,23.89
CCCCC(=O)Nc1ccccc1-c1nc(=O)c2[nH]c3ccccc3c2[nH]1,28.28
COc1ccc(N=c2[nH]cnc3ccc([N+](=O)[O-])cc23)cc1,19.97
CC(C)ONC(=O)c1cc(-c2cc(C(C)(C)C)on2)on1,34.9
CC(=O)N1CCC2C1CCN2C(=O)C1CC(F)CN1C(=O)Cc1ccc(Cl)cc1,30.15
O=C(CCCCCCc1cccc(Cl)c1)NC(CO)Cc1ccc(Cl)cc1Cl,32.63
O=S(=O)(NCc1cccn1Cc1ccccc1F)c1cccc(Cl)c1F,28.92
CC(O)CN1CC(O)C(O)C(O)C1CO,21.65
CCCC1N(C(=O)c2cnccc2C(F)(F)F)CCCC1(Oc1ccc(C(F)(F)F)cc1)C(=O)N1CC(C)N(C(=O)OC(C)(C)C)C(C)C1,26.98
Cc1ccc(C=CC(=O)N=c2[nH]c(C3CCCCC3)cs2)cc1,25.64
CCN(CC)Cc1cc2c(C)cccc2[nH]c1=O,21.93
Cc1ccc(N=c2[nH]c(C3CC3)ccc2-c2cc[nH]c(=Nc3ccc(CN4CCN(C)CC4)cc3)n2)nc1,35.59
CCC(CC)(NC(=O)c1ccc(Cl)s1)c1csc(=Nc2ccc(C(C)(C)C)cc2)[nH]1,36.97
COc1ccc(-c2nn(-c3ccccc3)cc2C=C2C(=N)N3N=C(S(C)(=O)=O)SC3=NC2=O)cc1,25.04
CC(C)Oc1ccc(C(=O)NC2CN3CCC2CC3)c2nc[nH]c12,31.45
O=C(N=c1[nH]cc(-c2cnccn2)s1)c1ccc(N=c2cc[nH]cn2)cc1,24.74
Nc1[nH]c(=S)[nH]c(=O)c1NC(=O)c1ccccc1,23.53
CCCCCCC=C(C)CC(=O)NC(C)CC(CO)Cc1ccc(C)cc1,42.07
Cc1cc(C(=O)CSc2nc3ccccc3[nH]2)c(C)n1-c1ccc2c(c1)OCCO2,25.18
CC(C)CC1(C)CC(c2cc(C(=O)NCCN(C)C)cn2Cc2c(F)cccc2F)=C(C#N)C(=O)N1,42.85
CCCCCCCCCCCCCCOC(=O)c1c(O)c2ccccc2oc1=O,24.02
Cc1ccccc1C(Nc1ccccc1)c1ccccn1,24.55
COCCNS(=O)(=O)c1ccccc1-c1ccc(-c2c[nH]c(=N)cn2)c(F)c1,20.89
COc1ccc2ccccc2c1C=C1CCn2c1c(C)c1ccccc12,32.31
CCn1c(=S)sc2nc(-c3ccc(OC)c(OC)c3)nc(N3CCN(c4ccccc4)CC3)c21,37.43
CCN(CC)C(=O)Cn1ccc(=NCc2cc(C(=O)O)ccc2O)[nH]1,37.63
O=C(Nc1ccc(Br)cc1)C1CC1CO,23.7
Cc1ccc(C(=O)NCCSc2ccccc2)cc1S(=O)(=O)N1CCCC1,23.72
CSC12OOC3(C)CCC1C(C)CCC2C3(C)C,26.01
Fc1ccc2c(c1)nnn2C1CCN(Cc2cc(OC(F)(F)F)ccc2F)CC1,29.93
Cc1cc(=O)oc2cc(OCc3nnc(-c4cc(O)c(-c5ccccc5)c(O)c4)o3)ccc12,35.54
COc1ccc(CCNCc2cc(Cl)c3cccnc3c2OC)cc1OC,25.59
CC(=O)NC1CCN(C(C)=O)OC1,30.46
C=C(c1ccccc1)C1COC2(OO1)C1CC3CC(C1)CC2C3,20.67
CCNC(=O)NC(c1ccc(Br)cc1)c1ccc(OC)cc1,27.65
CN(C)c1ccccc1CN=c1[nH]cnc2[nH]c(SCC3Cc4nc[nH]c4CN3)nc12,45.43
Clc1ccc2cc(COC3CCCCO3)oc2c1,27.81
NC(=O)c1cccc(C2CC3CCC(C2)N3Cc2cccs2)c1,22.52
CC(=O)c1ccccc1OCc1ccc(Cl)cc1-c1cc(C(=O)NCC(=O)O)c[nH]c1=N,46.72
CCc1c(Br)c(OC)nc(O)c1C=C1C=Nc2ccccc21,32.63
O=C(Nc1ccc(-c2cocn2)cc1)c1ccc([N+](=O)[O-])s1,31.01
OCC1CCCOC1c1ccc(Cl)c(Cl)c1,26.39
O=S(=O)(NCc1cccnc1)c1ccc(Cl)s1,20.91
O=C(Cc1ccccc1)Nc1ccc(C(=O)Nc2cccnc2)cc1,22.37
Cc1cccc(NC(=O)c2ccc(N)c([N+](=O)[O-])c2)c1C,23.4
CCCN1CCCC2(CCN(c3ncc(C(F)(F)F)cc3Cl)CC2)C1=O,28.69
COc1cccc(CNC(=O)C(N)Cn2ccccc2=O)c1,31.17
C=C(c1cc2ccccc2cc1-c1nn[nH]n1)N1CC2CCCC2(COc2ccc(C#N)cn2)C1,45.51
COc1cc(NC(=O)N(CCCN2CCCC2)Cc2ccc(Oc3ccc(F)cc3)cc2)ccc1Cl,31.2
CC(C)NS(=O)(=O)c1ccc(NC(=S)NC(=O)c2ccc(Cl)cc2)cc1,23.91
CCOC(=O)Nc1cccc(C(C)=O)c1,20.87
CC(=O)Nc1ccc(C(=O)N=c2[nH]nc(S(=O)(=O)N(c3ccccc3)C(C)C)s2)cc1,29.86
CCCCCC(=O)c1ccc(OCCCN2CCN(CC(C)N3CCN(CCCN4CCc5ccccc5C4=O)C3=N)CC2)cc1,43.41
CCOC(=O)N1CCN(S(=O)(=O)c2ccc(C(=O)N=c3[nH]c(-c4cccnc4)cs3)cc2)CC1,24.31
COC(=O)c1c(-c2ccc(OC)cc2)cn(C(=O)c2cccc(O)c2)c1C,37.99
CCCCN(C)CCCNC(=O)c1cc2ccc(C(=O)O)cc2[nH]1,30.58
