SMILES,NLL
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc4cc(C(=O)NC5CCCCC5)ccc34)cc2F)c1,12.84
COC(=O)Nc1cccc(-c2ncnc3[nH]cc(C)c23)c1,27.78
O=C(Nc1ccc(-c2nc3c(F)cccc3c(=NCCCN3CCOCC3)[nH]2)cc1)Nc1cccc(C(F)(F)F)c1,28.58
CC(C)(N)C(=O)Nc1cccc(F)c1,23.2
COc1ccc(OCC(=O)O)c2sc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)nc12,25.57
CCCCc1ccc(-c2cc[nH]c2C(=O)c2ccc(F)cc2)cc1,22.14
O=C(N=Nc1c(O)n(Cc2cccc3ccccc23)c2cccc(F)c12)c1ccccc1,24.4
COC(=O)C1CC(O)CN1CCCNC(=O)c1ccc(C)cc1OC,14.56
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,6.78
NC(=O)c1c(-c2ccc(NC(=O)Nc3ccc(F)cc3)cc2)nsc1NC(=O)NCCCN1CCOCC1,10.96
O=C1NCc2cc3cc(O)c(O)cc3cc21,17.77
Cc1ccc(Nc2cc(C)c(N)c(Nc3ccc4c(c3)cc(C(=O)C(=O)NCCCO)n4C)c2)c(C)c1,43.73
CC(C)(C)NC(=S)NCCCOc1ccc(-c2nc3cc(C(F)(F)F)ccc3[nH]2)cc1,23.18
CC(NC(=O)c1c[nH]c(-c2ccncc2)nc1=N)c1ccccc1,20.15
CN(C)S(=O)(=O)Nc1ccc(F)c(Nc2ccc3ncc(=O)[nH]c3c2)c1F,24.35
COc1cc2c(Oc3ccc(NC(=O)Nc4cnn(CC(C)(C)C)c4)c(Cl)c3)ncnc2cc1OCCCN1CCCC1,16.7
CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc4c(C(=O)Nc5cccc(F)c5)cccc4c3)n2)c1,8.99
COc1ccc(NC(=O)Nc2ccc(Oc3ncnc4cc(OCCCN5CCCC5)c(OC)cc34)cc2Cl)cn1,14.57
COc1cc2c(Oc3ccc(NC(=O)Nc4ccc(C)cc4)c(F)c3)ncnc2cc1OCCCN1CCCC1,11.66
Nc1c(C(F)(F)F)[nH]c2c1c(N)c(C(=O)Nc1cccc(Cl)c1)c(=O)n2Nc1ccccc1,32.89
O=C(NCCCN1CCCC(Cn2cccn2)C1)Nc1cccc(F)c1,18.49
O=C(O)COc1cccc2ccc(C(=O)c3cccc(N4CCc5sc(N6CCOCC6)nc5C4)n3)cc12,33.91
COc1cc2nccc(Oc3ccc4c(C(=O)Nc5ccc(Cl)cc5)cccc4c3)c2cc1OC,7.04
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc4cc(C(=O)NCCCN5CCCC(O)C5)sc34)cc2F)c1,19.7
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)NCCCO)cc2)c2ccc(C(=O)NC3CCCCC3)cc12,21.41
CNC(=O)Nc1cccc(-c2coc3ccc(-c4cncc(NCCCO)c4)cc23)c1,25.9
Nc1c[nH]c(-c2ccccc2)c1,22.67
O=C(Nc1ccc2c(c1)OCO2)c1cc(O)n(-c2ccc3c(c2)OCCO3)c1,18.47
Fc1ccc(N2CCN(CCCSc3nc4ccccc4[nH]3)CC2)cc1,15.24
Cc1cc(C(=O)Nc2cccc(Oc3ccc4nc(NC(=O)C5CC5)cn4c3)c2)n(C)n1,6.35
O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)c3ccccc3)c2s1,19.48
CN1CCN(Cc2ccc(NC(=O)Nc3ccc(-c4ccnc5[nH]nc(N)c45)cc3)cc2C(F)(F)F)CC1,16.86
Cc1ccc(NC(=O)Nc2ccc(-c3ccn(CCCCC(=O)NCCc4ccccc4)c(=O)c3)cc2)cc1,23.99
COC(=O)CN(CCCNC(=O)c1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)c(F)c3)c2s1)CC(=O)O,12.77
CNC(=O)n1ccc2cc(N(C)c3ccnc(Nc4ccc(C)c(S(N)(=O)=O)c4)n3)ccc21,21.35
CNC(=O)c1cccc2ccc(Oc3ccnc(Nc4cccc(CS(C)(=O)=O)c4)n3)cc12,11.08
NC(=O)c1cc(-c2ccc(NC(=O)Nc3ccc(Oc4ccccc4)cc3)cc2)ccc1N,15.11
Cc1c2cc(NC(=O)NCCCN3CCOCC3)ccc2nn1C,12.59
COc1cc2c(Oc3ccc(NC(=O)Nc4ccc(Cl)cc4)c(Cl)c3)ncnc2cc1OCCCN(C)C,21.44
O=C(c1csc2ccccc12)N1CCCC(CO)C1,22.65
O=C(c1ccc(F)cc1)C1CCN(C(=O)CCc2ccccc2)CC1,20.65
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc4cc(C(=O)NCCCN5CCCC5)sc34)cc2F)c1,13.44
Cc1cccc(NC(=O)CCNC(=O)c2ccccc2Cl)c1,17.52
O=C(NCCCN1CCCC1=O)c1ccccc1Nc1ccc2c(C=Cc3ccccn3)n[nH]c2c1,17.36
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc4cc(C(=O)NCCNCC(=O)OC(C)(C)C)sc34)cc2F)c1,10.91
Cc1cc2cc(Nc3ccc(NC(=O)Nc4ccc(C#N)cc4)cc3Cl)ccc2[nH]1,19.13
O=C(Nc1ccccc1)N1CCN(CC(O)CCN2CCN(C(c3ccccc3)c3ccccc3)CC2)CC1,28.34
Cc1cc(-c2ccc(O)cc2)cc2ncc3[nH]c(=O)n(C4CC4)c3c12,20.93
O=C(Nc1ccc(F)c(Cl)c1)N1CCN(C(=O)Nc2ccccc2F)CC1,20.88
CN(C)CC=CC(=O)Nc1ccc2[nH]cc(C#N)c(=Nc3ccc4[nH]ccc4c3)c2c1,18.81
Nc1ncn(Cc2ccccc2)c1C(=O)c1ccc(Cl)cc1,18.48
Cc1ccc2sc(C(=O)NCCCC(=O)O)c(Oc3ccc(N(C)C)cc3)c2n1,23.59
CCC(=O)NCc1cc(NS(=O)(=O)c2ccc(C)cc2)ccc1Oc1ccc(F)cc1,25.77
COc1cc2c(Oc3ccc(NC(=O)Nc4cccc(F)c4)c(OCc4ccccc4)c3)ncnc2cc1OCCCN1CCCC1,16.65
O=C(NC1CCCCC1)C1CCN(Cc2ccc(-c3csc4sc5ccccc5c(=O)c34)cc2)CC1,23.76
COCCOc1cc2nccc(Nc3cc(O)c(F)cc3F)c2cc1OC,10.75
CC1(C)CNc2nc(Oc3ccc(C(N)=NO)cc3)c(NC(=O)Nc3ccccc3F)cc21,28.05
CCOC(=O)N1CCC(Nc2cc(C(=O)Nc3cccc(C)c3)c3nc4ccccc4cc3c2)CC1,23.91
CCCCNC(=O)C1CC(O)C2c3c(O)[nH]c(O)c3CCC2C1,22.59
Nc1nccc2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)c(NCCCN4CCNCC4)c3)c12,25.53
Cc1cc2cc(Nc3ccnc4cc(-c5ccc(CNCCCO)cc5)sc34)ccc2[nH]1,6.61
COc1ccc(NC(=O)CN(c2ccc3c(ccn3Cc3ccccc3)c2)S(=O)(=O)Cc2ccccc2)cc1,22.4
CNC(=O)c1ncc(C#Cc2cccc(C(=O)Nc3ccc(CN4CCN(CCO)CC4)c(C(F)(F)F)c3)c2)n1C,12.28
O=C(O)CCCNC(=O)c1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)cc3)c2s1,15.43
COc1ccc2c3c1OC1C(=O)CCC4(NC(=O)c5ccccn5)C(CCC314)O2,32.6
CC(C)CC(=O)N1CCC(N2CCCCC2)CC1,16.58
COc1ccc(-c2nc3ccc(N4CCN(C)CC4)cc3[nH]2)cc1,16.53
COc1cc2c(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)c(Cl)c3)ccnc2cc1NC(=O)NCCCN1CCCC1,19.77
Nc1ccccc1C=Cc1c[nH]c2cc(F)ccc12,19.46
CCN1CC2(CC2)CC1NC(=O)c1c[nH]c(-c2cc(Oc3ccc(NC(=O)Nc4cccc(C)c4)cc3)ccn2)c1,29.59
CC(C)(CO)NCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,7.31
Cc1cc(N)cc2ccc(NC(=O)CCCCCCC(=O)NCCCNCc3cc(C)c4c(c3)c3ccccc3n4C)cc12,40.28
O=C(Nc1ccc2[nH]c(=O)cc(Nc3ccccc3)c2c1)c1cccc2ccccc12,24.23
CCNC(=O)c1c[nH]c(-c2cc(Oc3ccc(NC(=S)NC(C)(C)C)cc3)ccn2)c1,13.22
c1ccc(Cc2noc(CN3CCOCC3)n2)cc1,18.51
COc1cc2c(=Nc3ccc(Cl)c(Cl)c3)nc[nH]c2cc1OCC1CC1(F)F,18.03
NC(=O)C1CCN(Cc2ccc(-c3cc4ncnc(Nc5ccc6[nH]ccc6c5)c4s3)cc2)CC1,7.44
COc1cc(S(=O)(=O)c2ccc(N)cc2)c2nc(C)ccc2c1,25.09
COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)c2cc1OC,12.56
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3cccc4c3C(C)(C)N(CCC(=O)O)C4=O)cc2)c1,25.69
COC(=O)C1CC(O)CN1CCCNC(=O)c1ccc2[nH]c(-c3ccc(NC(=N)N)cc3)nc2c1,19.41
O=C(NCC1CCCO1)c1cnc(-c2cccs2)cc1-c1ccccc1,26.15
Cc1cccc(NC(=O)Nc2ccc(-c3cc4nccc(N)c4s3)cc2)c1,12.9
O=C(Nc1ccc2nc(COCCN3CCOCC3)n(Cc3cccc(C(F)(F)F)c3)c2c1)c1cccc2ccccc12,29.27
CN1CCN(c2ccc(N=c3nc4[nH]nc(-c5ccccc5)c4c[nH]3)cc2)CC1,17.34
O=C1CN=C(c2[nH]c3cc(F)ccc3c2-c2ccc(F)cc2)Nc2ccc(-c3ccc(F)cc3)cc21,25.48
Cn1c(=O)[nH]c2ncc(-c3ccc(OCCCNCCCNC(N)=O)cc3)cc21,25.31
COc1cc2c(Oc3ccc(NC(=O)Nc4ccc(C(F)(F)F)cc4)c(Cl)c3)ncnc2cc1OCCN1CCCC1,11.1
CCN(CC)CC=NC(=O)c1c(C)[nH]c(Cc2c(O)[nH]c3cc(OC)c(C(=O)NC)cc23)c1C,21.82
CC(C)Cc1c(O)c(C=O)c2oc(=O)ccc2c1O,24.91
COC(=O)c1ccc(CNc2cccc(Oc3ccc4ccc(C)cc4n3)c2)cc1,22.34
Fc1ccc2c(c1)Nc1cc(Nc3cccc(C(F)(F)F)c3)ccc1N2,21.05
CC1(C(=O)OCc2ccc(C[n+]3ccc(C=CC(=O)c4ccccc4)cc3)cc2)c2ccccc2-c2ccccc21,34.09
CCN(CC)CCCNC(=O)c1cc2nccc(Oc3ccc(NC(C)=O)cc3)c2s1,15.62
Cc1ccc(F)c(NC(=O)Nc2ccc(N)cc2)c1,14.39
CCOC(=O)Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5ccc(OC)cc5)cc4)csc23)cn1,10.35
CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc4c(c3)CCN(C3CCC3)CC4)n2)c1,12.7
CCOC(=O)c1sc(Nc2ccccc2)c(C(=O)Nc2ccccc2)c1C,17.95
Nc1ncc(-c2cnn(CC(O)CO)c2)c2scc(-c3ccc(NC(=O)c4ccccn4)cc3)c12,13.63
CCCCCCCCCCCCCn1nc(CCCCCCCCCCC(=O)OCCCOc2cccc(OCCCCCOc3ccc4c(c3)OCC4CC(=O)O)c2)nc1CCCC,53.84
CCCc1c(Oc2ccc3c(C)cc(=O)[nH]c3c2)ccc2cc(F)ccc12,29.97
O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(-c3cccnc3)cc2)CC1,15.47
OCCNCc1cnc(Oc2ccc3ccccc3c2)s1,12.65
O=C(Nc1ccc(N2CCC(N3CCCCC3)CC2)c(Cl)c1)c1cnc2ccccc2n1,26.11
CC(C)c1cc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2cnc(N3CCC(CN4CCCC4)CC3)nc2c1,27.56
COc1ccc(NC(=O)Nc2ccc(C)cc2Oc2ccnc(Nc3cc(CS(C)(=O)=O)cc4cccc(OC)c34)n2)cc1,24.39
COc1cc2ccc(=Nc3cccc(Cl)c3)[nH]c2cc1OC,18.36
COc1cccc2c(NC(CCCNC(C)C(=O)O)C(=O)O)cccc12,23.24
COc1ccc(C(=O)N2CCC3(CCN(Cc4ccc(F)cc4)C3)CC2)cc1,21.72
Cn1cc(-c2ccn3c(N)c(-c4ccc(NC(=O)Nc5cccc(C(F)(F)F)c5)cc4)cnc23)cn1,11.47
Cc1cccc(NC(=O)Nc2ccc(-c3cncc4c(C(N)=O)cnc(N)c34)cc2)c1,15.3
CN(C)c1ncnc2c(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)csc12,13.79
Cc1ccc(-c2ccc3c(c2)Nc2ccccc2N(C)S3(=O)=O)cc1,21.0
COc1cc2c(Oc3ccc(NC(=O)Nc4ccc(F)cc4)c(Cl)c3)ncnc2cc1OCCCN1CCCC1,10.68
Nc1ncnc2occ(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,11.8
Fc1ccc(Nc2cccc3cnccc23)cc1,12.08
COc1ccc(NC(=O)CN2CCN(CC(=O)Nc3ccccc3F)CC2)cc1,17.08
COc1ccc(CNC(=O)C2CCCN(S(=O)(=O)c3cccs3)C2)c(OC)c1,27.6
O=c1nc[nH]c2ccc(C#CCN3CCN(c4ccccc4Oc4ccccc4)CC3)cc12,30.29
CC(CO)CC(=O)Cc1c(O)cc(O)c2c(=O)c(-c3ccc(O)cc3)coc12,32.66
COc1cc(OC)c2c(=O)cc(-c3ccc(NCCCC(=O)O)cc3)oc2c1,19.96
CC1CN(c2cnc3c(C4CCC4)cc(OCCCN4CCCC4)cc3n2)CC(C)N1,23.49
CCC1(Cc2ccccc2)OCCc2c1n(Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)c1c(C)cc(C)cc21,31.26
CC12OOC(C)(OO1)C2Cc1ccccc1,15.94
Cc1ccccc1NC(=O)Nc1ccc(CC(=O)NCc2ccc3c(c2)OCO3)cc1,16.29
Oc1ccc(-c2cc3cc(O)c(O)cc3o2)cc1O,15.73
COc1cc(Oc2ncncc2Oc2ccc(NC(=O)Nc3cc(C)ccc3F)c(F)c2)ccn1,20.4
NC(CC(=O)N1CCC(n2cc(-c3ccccc3)[nH]c2=O)CC1)Cc1ccc(F)c(F)c1,21.6
Clc1ccc(Cc2nnc3ccccc3n2)cc1,20.76
CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccccn3)ccc21,13.3
COc1cc2c(cc1OC)C1=C3C2=NC(C)=C3c2cc(N)ccc2C1=O,32.52
CCCOCCCNC(=O)c1cc2ncnc(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)c2s1,17.29
CC(C)NC(=O)c1ccc(Oc2cc(NC(=O)Nc3ccc(C(F)(F)F)cc3)cc(C(=O)NCc3ccccc3)c2)cc1,30.2
Cc1ccccc1NC(=O)Nc1ccc(Oc2ccnc(-c3cc(C(=O)O)c[nH]3)c2)cc1,12.39
CC(C)(O)Cn1ccc2cccc(NC(=O)NC3CCCCC3)c21,26.22
CN1CCN(C(=O)c2ccc(-c3ncnc(Cc4ccccc4)c3-c3ccc(F)cc3)cc2)CC1,23.43
COc1cc2ncnc(Oc3ccc(NC(=O)Nc4cc(C(N)=O)n(C(CO)c5ccccc5)c4)c(F)c3)c2cc1OC,22.64
Cn1cnc2c(c(-c3cccc(NC(=O)CCl)c3)cc3c2[nH]c(=Nc2ccc(OCCN4CCCC4)cc2)n3C)c1=O,39.51
COc1ccc2c(c1)Cc1c3c(c(-c4ccc5c(c4)OCO5)c(-c4ccc(C)nc4)c1-2)COC3=O,25.87
CCOc1ccccc1OCCCC(=O)Nc1cc(-c2ccc3cc(OC)c(OC)cc3n2)ccc1OC,27.03
CCOC(=O)c1c(-c2ccc(NC(=N)N)cc2)nsc1NC(=O)NCCCN1CCOCC1,15.0
COc1ccc(C(C)=NNC(=O)CNC(=O)c2ccc(F)cc2)cc1,23.21
NC(=O)c1c(-c2ccc(NC(=O)Nc3ccccc3)cc2)nsc1NC(=O)NCc1ccc(C(F)(F)F)nc1,16.25
CCCCCCCCCCCCNc1cc2ncnc(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)c2s1,26.25
O=C(O)c1ccc2c(c1)C(O)(c1ccc3cccnc3c1)N(CCc1ccc(Cl)cc1)C2=O,30.89
O=C(Nc1ccc(Oc2ccc(CCNCCCCO)cc2)cc1)Nc1ccccc1F,24.51
COc1ccc(-c2nc3c4ccccc4[nH]c(=Nc4csc(-c5n[nH]c(=N)n5N)n4)n3n2)cc1,37.48
Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3)cc12,22.74
CCN(CC)CCCC(=O)Nc1cc(NC(=O)c2ccc(NC(=O)Nc3ccc(N(CCCl)CCCl)cc3)cc2)ccc1C,25.49
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(O)CO)c5)cnc(N)c34)cc2)c1,11.7
CCN(CC)Cc1cccc(Nc2nccc(Oc3ccc4c(C(=O)NC)cccc4c3)n2)c1,18.79
O=C(NNCc1ccccc1)c1ccccc1O,15.57
CC(=O)C1CCC2C3=CCC4C5(C)CC(OC(=O)CCCN6CCOC6=O)C(=O)CC5CCC4(C)C3CCC12C,48.23
CN1CCN(CCCNc2ccc(-c3nc4ccccc4c4cn5ccsc5c34)cc2)CC1,32.71
CC(C)(O)Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5ccccc5)cc4)nsc23)cn1,15.35
O=C(NCCCN1CCC(O)CC1)c1cnc2ccccc2c1-c1ccccc1,18.71
CCOC(=O)N1CCN(CCCNC(=O)C2CCCN2CC=C(C)C)CC1,21.16
NC(=O)CC(NC(=O)OCc1ccccc1)C(=O)NC(COCc1ccccc1)C(=O)CCl,28.11
C#CCOc1cccc(COc2ccc3nc4n(c(=O)c3c2)CCc2cc3c(cc2-4)OCO3)c1,25.67
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc4cc(OCCN5CCCC5)cnc34)cc2Cl)c1,18.13
O=c1[nH]c2cc3cc(-c4ccccc4)ccc3nc2[nH]1,17.65
CCN(CC)CCCN=c1nc(-c2ccncc2)c(-c2cc(OC)c(OC)c(OC)c2)c[nH]1,20.69
O=C1c2cc(O)c(O)cc2OC(c2ccccc2)CN1CCCc1ccccc1,28.62
CC(=O)Nc1ccc(C=CC(=O)c2ccccc2O)cc1,18.61
c1ccc(OC(CC2CCCNC2)c2ccccc2)cc1,17.78
Cc1cccc(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)N5CCC(N6CCCCC6)C5)c[nH]4)c3)cc2)c1,15.65
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc4cc(C(=O)NCCCN5CCCC5CO)sc34)cc2F)c1,16.16
COCCOCc1cc(-c2cc3[nH]c(=NC4CC4)c=3c(=O)n(C)cn2)ccc1N(C)C,36.06
Cc1cccc(NC(=O)Nc2cccc(-c3coc4ncnc(N)c34)c2)c1,18.53
Cc1cccc(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)O)c[nH]4)c3)cc2)c1,6.07
O=C(Nc1cccc(Oc2ccc3[nH]c(C(=O)NCCCN4CCOCC4)cc3c2)c1)c1cccc(C(F)(F)F)c1,13.98
CC=CC=CC(=O)N1CCCc2cc(N=c3nc(N4CCN(C)CC4)c4ccccc4[nH]3)ccc21,24.97
COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCCCC1,11.02
Cc1ccc2c3cccc4c3n(c2c1)CCC4,24.35
COc1ccc(C(F)(F)F)cc1NC(=O)Nc1ccc(Oc2ccnc(-c3cc(C(=O)O)c[nH]3)c2)cc1,10.95
Cc1nn(-c2ccccc2)c(-n2cccc2)c1C(=O)NCc1ccc(Cl)cc1,16.47
Cc1cc(C)c(NC(=O)Cc2c(C(=O)O)c(C)cn2C)c(C)c1,19.84
CN1CCN(CCCNC(=O)c2ccc(-c3ccc4[nH]c(C(F)(F)F)nc4c3)s2)CC1,23.25
Cc1nc(=Nc2ccc(CN(CCO)CCO)cc2)c2c(F)cccc2[nH]1,18.7
O=C(NCCc1ccccc1)c1cc(Cl)cc(Cl)c1O,17.83
Nc1ccc(-c2c[nH]c(=Nc3ccncc3)cn2)cn1,18.55
CCc1ccc(-c2oc(-c3ccc(C)cc3)c(COc3ccc(CCC(=O)Nc4cccc(CC(=O)O)c4)cc3)c2C)cc1,32.45
Fc1ccc(Oc2nccc3[nH]nc(C(F)(F)F)c23)cc1,28.8
COc1ccccc1OCCCN1CCCC1,13.78
Clc1ccc(Cn2cc(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)cn2)cc1,25.23
Cc1cccc(NC(=O)Nc2ccc(-c3n[nH]c4ncnc(OCCO)c34)cc2F)c1,27.66
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,6.87
CN(CC(=O)O)Cc1ccc(F)cc1,16.37
O=C(Nc1cccc(Oc2ccc3c(C=Cc4ccccn4)[nH]nc3n2)c1)c1cccc(C(F)(F)F)c1,11.83
Cc1ccc(NC(=O)Nc2cccnc2)c(C)c1,19.96
COc1cc2ncnc(Oc3ccc(NC(=O)Nc4ccc(C(F)(F)F)cc4)c(F)c3)c2cc1OC,9.74
COc1cc2c(Oc3ccc(NC(=O)Nc4ccccc4F)cc3)ccnc2cc1C,21.96
Cc1cc2c(N)c(C(=O)Nc3cccc(C(F)(F)F)c3)sc2nc1Cc1ccc(F)cc1,20.86
N#Cc1ccc2c(ccn2-c2cccc(NC(=O)c3cc(Oc4cccnc4)ccn3)c2)c1,27.72
CCCCc1c(O)c(CCC)c[n+](C)c1C,25.86
CCOC(=O)C1CCN(C(=O)c2c[nH]c(-c3cc(Oc4ccc(NC(=O)Nc5ccc(OC)cc5)cc4)ccn3)c2)CC1,19.7
O=C(N=c1[nH]c2c(-c3cn[nH]c3)cnn2cc1-c1ccccc1)C1CC1,22.22
CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)n[nH]c2c1,8.63
Cc1ccc(OCc2nc(C)sc2-c2ccc(Oc3ccc(F)cc3)cc2)cc1,25.57
FC(F)(F)c1ccccc1CN1CCN(CCOc2ccc3ncccc3c2)CC1,14.77
C=CCN1CCN(C(=O)C(Cc2ccccc2)NC(=O)OCc2ccccc2)CC1,22.57
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc4cc(C(=O)C(C)C)sc34)cc2F)c1,18.49
O=C(NCCCC(O)c1cc(F)ccc1F)Nc1ccc(Cl)cc1,24.78
COC(=O)CN(CCCNC(=O)c1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)c(F)c3)c2s1)CC(=O)OC,5.82
O=c1c2ccc(Cl)cc2nc2sc(=Nc3ccccc3)[nH]n12,20.52
Cc1cccc(NC(=O)c2cccc3cc(Oc4ccnc(Nc5ccc6[nH]ccc6c5)n4)ccc23)c1,20.38
CC(=O)Nc1c2ccccc2cc2c(O)n(Cc3ccc(C)cc3)c(O)c12,31.15
Cc1cc[nH]c(=Nc2cccc(-c3cccc(NC(=O)NCCCCCC(=O)O)c3)c2)c1,24.46
COc1ccc(NC(=O)Nc2ccc(Oc3ncnc4ccn(C)c34)cc2)cc1,15.65
COc1cc2c(Oc3ccc(NC(=O)NC(=O)c4ccc(C(C)(C)C)cc4)c(Cl)c3)ncnc2cc1OCCCN1CCCC1,18.52
Clc1ccc(Cc2nc3ccccc3[nH]c2=NN=Cc2ccco2)cc1,24.82
Nc1cccc2c(-c3cn[nH]c3)cnc(N)c12,14.27
OCCCCCCCCCCCCCC(O)CO,19.71
CN1C(CO)C(O)C(O)C1CO,12.65
COc1cc2c(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)c(F)c3)ncnc2cc1OCCCN1CCCC1,14.75
Cc1cc(NC(=O)Nc2ccc(Oc3ccnc4cc(C(=O)NCCCN5CCCC(CO)C5)sc34)cc2F)ccc1F,15.29
Cc1ccc(C(=O)Nc2cccc(Oc3ccc4[nH]c(=O)c(-c5nc6ccccc6[nH]5)c(N)c4c3)c2)c(C)c1,22.28
CC(C)n1cc(C(=O)NC2CCC(CN3CCCCC3)CC2)c2cncnc21,19.53
COc1ccc2c(Oc3ccc(NC(=O)Nc4ccc(C(F)(F)F)cc4)c(F)c3)ncnc2c1,11.3
Cc1c[nH]c(=Nc2cccc3nn(Cc4ccc5[nH]c(C)cc5c4)c(C(=O)O)c23)[nH]1,40.18
Cc1nc(=O)c(C#N)c(C)[nH]1,15.84
COc1cc2c(Oc3ccc(NC(=O)c4cc(C)[nH]n4)cc3)ncnc2cc1OCCCN1CCCC1,23.62
O=C1c2ccccc2C(=O)c2sccc21,15.85
COc1cc2c(Oc3ccc(NC(=O)NC(=O)c4ccc(F)cc4)c(Cl)c3)ncnc2cc1OCC1CCCN1,23.11
O=C(Nc1sc2c(c1C(=O)NCc1ccc3c(c1)OCO3)CCCC2)c1ccc(F)cc1,26.82
COc1cc(=O)c(-c2ccc(NC(=O)Nc3cccc(C)c3)cc2)c[nH]1,14.0
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)N5CCC(C(=O)O)C5)c[nH]4)c3)cc2)c1,6.81
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)NCCc5ccccc5)c[nH]4)c3)cc2F)c1,11.61
CC(=O)Nc1ccc(-c2ccc3cc(-c4c(O)[nH]c5cc(-c6ccc(N7CCN(C)CC7)cc6)ccc45)[nH]c3c2)cc1,22.0
Cc1cccc(NC(=O)c2cccc(NC(=O)Nc3cc(-c4ccccc4)ccc3N)c2)c1,25.29
COc1cccc(NC(=O)N2CCCc3cc(Nc4ncnc5sccc45)ccc32)c1,12.17
CCNC(=O)Nc1cnc2c(-c3ccc(CN4CC(C(=O)O)C4)cc3)cnn2c1,27.82
Cc1ccc(N(CC(=O)NCc2ccccc2)C(=O)c2nnsc2C)cc1,22.6
CCc1cccc2nc(Nc3ccc4c(ccn4C)c3)n(O)c(=O)c12,21.64
O=C(c1ccc(Oc2ncccc2C2CNCCN2C(=O)Cc2ccccc2)cc1)c1nc2ccccc2[nH]1,26.43
COc1cc2c(Oc3ccc(NCC(=O)NN=Cc4ccncc4)cc3)ccnc2cc1OCCCN1CCCC1,19.92
COc1cc2c(Oc3ccc(NC(=S)NC(=O)Nc4cnc5ccccc5c4)cc3F)ccnc2cc1OCCCN1CCCC1,24.95
O=C(NNc1ccc(F)cc1)c1ccnc(-c2ccc(O)c(Oc3ccc4occc4c3)c2)c1,30.96
OCCCNCc1ccc(-c2cc3nccc(Nc4ccc5scnc5c4)c3s2)cc1,14.41
COC(=O)C1CC(O)CN1CCCNC(=O)c1ccc2c(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)ccnc2c1,8.23
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3snc4[nH]cnc(=N)c34)cc2)c1,19.3
O=C(c1cccc(Cn2nnc3ccccc3c2=O)c1)N1CCCC1,24.65
NC(=O)c1ccccc1-c1ccc2ncn(CCC(=O)O)c2c1,25.34
